Specie\Loci,12-ITS,1-Satyrium parviflorum voucher BB2217 trnK gene partial sequence; and maturase K (matK) gene complete cds; chloroplast gi,2-Monadenia bracteata chloroplast tRNA-Leu gene for transfer RNA-Leu and trnL-F intergenic spacer gi,3-Tylostigma perrieri plastid partial rbcL gene for RuBisCO specimen voucher K:RII 585 gi,4-Traunsteinera globosa genomic DNA containing psbA-trnH IGS specimen voucher MIB:ZPL:04317 gi,5-Orchis quadripunctata PsaB (psaB) gene partial cds; chloroplast gi,6-Ponerorchis kiraishiensis isolate Xdh53 xanthine dehydrogenase (Xdh) gene partial cds gi,7-Dactylorhiza maculata voucher Hedren 97214 ribosomal protein L16 (rpl16) gene partial sequence gi,8-Satyrium parviflorum voucher BB2217 trnL-trnF intergenic spacer and tRNA-Phe (trnF) gene partial sequence; chloroplast gi,9-Satyrium amblyosaccos voucher HK2004 tRNA-Leu (trnL) gene partial sequence; chloroplast gi,10-Brachycorythis neglecta voucher Tang & Lin 207 trnS-trnG intergenic spacer partial sequence; chloroplast gi
420673-Ophrys fusca subsp. cinereophila,AM711818.1,-,-,-,-,-,-,-,-,-,-
145940-Ophrys ferrum equinum,AM711829.1,-,AY014567.1,-,-,-,-,-,-,-,-
291408-Ophrys sphegodes subsp. passionis,AM711833.1,-,AY014570.1,-,-,-,-,-,-,-,-
443046-Ophrys sphegodes subsp. gortynia,AM711837.1,-,-,-,-,-,-,-,-,-,-
443047-Ophrys scolopax subsp. heldreichii,AM711838.1,-,-,-,-,-,-,-,-,-,-
420675-Ophrys fusca subsp. iricolor,AM711841.1,-,-,-,-,-,-,EU176038.1,-,-,-
460396-Sarcoglottis schaffneri,AM778171.1,AM902106.1,MG582345.1,-,-,-,-,-,-,-,-
460395-Microthelys constricta,AM778173.1,AM902108.1,-,-,-,-,-,-,-,-,-
460390-Aulosepalum pyramidale,AM778174.1,AM884240.1,FN641877.1,-,AM884885.1,-,-,-,-,-,-
470708-Aulosepalum ramentaceum,AM884870.1,AM884238.1,-,-,AM884883.1,-,-,-,-,-,-
470709-Aulosepalum oestlundii,AM884875.1,AM884242.1,-,-,AM884886.1,-,-,-,-,-,-
478092-Ponthieva trilobata,AM901013.1,AM901011.1,AM901010.1,AM901012.1,-,-,-,-,-,-,-
519311-Ophrys kotschyi,AM981014.1,-,-,-,-,-,-,-,-,-,-
145883-Ophrys sphegodes subsp. helenae,AY014514.1,-,AY014552.1,-,-,-,-,-,-,-,-
145928-Ophrys argolica,AY014517.1,-,AY014555.1,-,-,-,-,-,-,-,-
145935-Ophrys cilicica,AY014524.1,-,AY014562.1,-,-,-,-,-,-,-,-
145958-Serapias vomeracea,AY014551.1,-,AY014589.1,-,-,-,-,EU176031.1,AY883088.1,-,EU531517.1
152917-Thelymitra ixioides,AY029040.1,MG695107.1,AJ409455.1,-,-,-,-,-,-,-,-
157297-Thelymitra pauciflora,AY029041.1,MG695129.1,-,-,-,-,-,-,-,-,-
157298-Calochilus psednus,AY029042.1,-,-,-,-,-,-,-,-,-,-
157299-Calochilus caeruleus,AY029043.1,MH542164.1,MH662409.1,-,-,-,-,-,-,-,-
152853-Calochilus campestris,AY029044.1,MH661455.1,AJ409380.1,MH661951.1,-,MH661670.1,-,-,MH685868.1,-,-
157300-Calochilus grandiflorus,AY029045.1,MH661456.1,MH685870.1,MH661953.1,-,MH661671.1,-,-,-,-,-
157301-Calochilus paludosus,AY029046.1,MH542192.1,MH685869.1,MH661955.1,-,MH661673.1,-,-,-,-,-
157302-Calochilus gracillimus,AY029047.1,MG695055.1,MH662428.1,-,-,-,-,-,-,-,-
78710-Calochilus robertsonii,AY029048.1,MH542187.1,MH685872.1,MH661956.1,-,MH661674.1,-,-,-,-,-
168839-Chiloglottis reflexa,AY042147.1,-,-,-,-,-,-,-,-,-,-
168840-Chiloglottis seminuda,AY042149.1,-,-,-,-,-,-,-,-,-,-
168841-Chiloglottis sylvestris,AY042150.1,-,-,-,-,-,-,-,-,-,-
168842-Chiloglottis sphyrnoides,AY042151.1,-,-,-,-,-,-,-,-,-,-
168843-Chiloglottis truncata,AY042152.1,-,-,-,-,-,-,-,-,-,-
78721-Chiloglottis trapeziformis,AY042153.1,AJ310003.1,AJ409382.1,AF074124.1,-,-,-,-,-,-,-
168844-Chiloglottis formicifera,AY042154.1,-,-,-,-,-,-,-,-,-,-
168846-Chiloglottis platyptera,AY042156.1,-,-,-,-,-,-,-,-,-,-
168847-Chiloglottis chlorantha,AY042157.1,-,-,-,-,-,-,-,-,-,-
168848-Chiloglottis pluricallata,AY042158.1,-,-,-,-,-,-,-,-,-,-
168850-Chiloglottis triceratops,AY042160.1,-,-,-,-,-,-,-,-,-,-
157882-Chiloglottis valida,AY042161.1,-,-,-,-,-,-,-,-,-,-
168851-Chiloglottis grammata,AY042162.1,-,-,-,-,-,-,-,-,-,-
207299-Pterostylis alata,AY134620.1,-,-,-,-,-,-,-,-,-,-
207300-Pterostylis allantoidea,AY134621.1,GQ405601.1,-,-,-,-,-,-,-,-,-
207301-Pterostylis australis,AY134622.1,-,-,-,-,-,-,-,-,-,-
207302-Pterostylis banksii,AY134623.1,-,-,-,-,-,-,-,-,-,-
207303-Pterostylis baptistii,AY134624.1,GQ866246.1,-,-,-,-,-,-,-,-,-
207304-Pterostylis bicolor,AY134626.1,GQ405602.1,-,-,-,-,-,-,-,-,-
207305-Pterostylis bicornis,AY134627.1,GQ866251.1,-,-,-,-,-,-,-,-,-
207306-Pterostylis biseta,AY134628.1,-,-,-,-,-,-,-,-,-,-
207335-Pterostylis clavigera,AY134629.1,-,-,-,-,-,-,-,-,-,-
207307-Pterostylis collina,AY134630.1,-,-,-,-,-,-,-,-,-,-
207308-Pterostylis concinna,AY134631.1,GQ866239.1,-,-,-,-,-,-,-,-,-
207309-Pterostylis cucullata,AY134632.1,-,-,-,-,-,-,-,-,-,-
207310-Pterostylis cycnocephala,AY134633.1,GQ405603.1,-,-,-,-,-,-,-,-,-
207311-Pterostylis decurva,AY134634.1,-,-,-,-,-,-,-,-,-,-
207312-Pterostylis dilatata,AY134635.1,-,-,-,-,-,-,-,-,-,-
207313-Pterostylis foliata,AY134636.1,-,-,-,-,-,-,-,-,-,-
207314-Pterostylis graminea,AY134637.1,-,-,-,-,-,-,-,-,-,-
207315-Pterostylis laxa,AY134638.1,-,-,-,-,-,-,-,-,-,-
152905-Pterostylis longifolia,AY134639.1,AJ310062.1,AJ409445.1,-,-,-,-,-,-,-,-
207316-Pterostylis mutica,AY134640.1,GQ405604.1,-,-,-,-,-,-,-,-,-
207317-Pterostylis nigricans,AY134641.1,-,-,-,-,-,-,-,-,-,-
207318-Pterostylis ophioglossa,AY134642.1,GQ866240.1,-,-,-,-,-,-,-,-,-
207321-Pterostylis pedunculata,AY134645.1,-,-,-,-,-,-,-,-,-,-
207322-Pterostylis plumosa,AY134646.1,-,-,-,-,-,-,-,-,-,-
207323-Pterostylis pyramidalis,AY134647.1,-,-,-,-,-,-,-,-,-,-
207324-Pterostylis recurva,AY134648.1,GQ405621.1,-,-,-,-,-,-,-,-,-
207325-Pterostylis sanguinea,AY134649.1,GQ405625.1,-,-,-,-,-,-,-,-,-
207326-Pterostylis sargentii,AY134651.1,GQ405618.1,-,-,-,-,-,-,-,-,-
207327-Pterostylis smaragdyna,AY134652.1,-,-,-,-,-,-,-,-,-,-
207328-Pterostylis spathulata,AY134653.1,-,-,-,-,-,-,-,-,-,-
207329-Pterostylis taurus,AY134654.1,-,-,-,-,-,-,-,-,-,-
207330-Pterostylis turfosa,AY134655.1,-,-,-,-,-,-,-,-,-,-
207331-Pterostylis vernalis,AY134656.1,-,-,-,-,-,-,-,-,-,-
207332-Pterostylis vittata,AY134657.1,GQ405624.1,-,-,-,-,-,-,-,-,-
207333-Pterostylis williamsonii,AY134658.1,-,-,-,-,-,-,-,-,-,-
207673-Corybas cerasinus,AY135369.1,-,-,-,-,-,-,-,-,-,-
207674-Corybas naviculisepalus,AY135370.1,-,-,-,-,-,-,-,-,-,-
207675-Corybas royenii,AY135372.1,-,-,-,-,-,-,-,-,-,-
207676-Cyrtostylis tenuissima,AY135374.1,-,-,-,-,-,-,-,-,-,-
207677-Townsonia deflexa,AY135375.1,-,-,-,-,-,-,-,-,-,-
59322-Gennaria diphylla,AY351380.1,AY368383.1,-,AY368341.1,-,-,-,EU176101.1,-,-,-
59318-Himantoglossum robertianum,AY351384.1,AY368382.1,AY014584.1,AY368337.1,KJ596226.1,-,-,EU176050.1,-,-,-
59326-Himantoglossum hircinum,AY351385.1,KF997261.1,KY697530.1,KF997440.1,KJ596212.1,-,-,EU176051.1,-,-,-
59314-Orchis anthropophora,AY364869.1,-,KY697445.1,KF997307.1,-,-,-,EU176058.1,-,-,-
243796-Anacamptis morio subsp. champagneuxii,AY364879.1,-,-,-,-,-,-,EU176017.1,-,-,-
243797-Neotinea tridentata subsp. conica,AY364880.1,-,-,-,-,-,-,-,-,-,-
59340-Anacamptis morio,AY364881.1,KF997506.1,-,KF997322.1,-,-,-,EU176018.1,-,-,-
59346-Orchis purpurea,AY364882.1,-,KY697464.1,KF997502.1,-,-,-,EU176068.1,-,-,-
59351-Neotinea ustulata,AY364883.1,-,AY014587.1,KF997335.1,-,-,-,EU176056.1,-,-,-
243798-Serapias cordigera,AY364884.1,HM850510.1,-,HM850348.1,-,-,-,EU176029.1,EU045537.1,-,EU531520.1
243799-Serapias perez chiscanoi,AY364886.1,-,-,-,-,-,-,-,EU045536.1,-,EU531526.1
59333-Anacamptis coriophora,AY369087.1,KU697383.1,KU931745.1,FN870761.1,-,MF944537.1,-,EU176021.1,-,-,-
230571-Dactylorhiza fuchsii,AY699430.1,MF945400.1,MF945192.1,JQ933294.1,MF944633.1,MF944423.1,MF944992.1,DQ022895.1,AY284953.1,-,-
230570-Dactylorhiza saccifera,AY699493.1,AM883577.1,-,-,-,-,-,DQ022902.1,AY284952.1,EU884281.1,-
291418-Ophrys ficalhoana,AY699971.1,-,-,-,-,-,-,-,-,-,-
59339-Orchis militaris,AY699977.1,KF997352.1,AY014586.1,KF997273.1,-,-,-,EU176061.1,-,-,-
59324-Gymnadenia conopsea,AY704974.1,EF612530.1,MF945320.1,JQ933349.1,KC704373.1,MF944553.1,MF945115.1,DQ022919.1,AY705006.1,AY705046.1,EF594448.1
59353-Platanthera chlorantha,AY704975.1,EF612531.1,KU931829.1,MF944838.1,MF785999.1,MF944425.1,GU004483.1,EU176084.1,AY705007.1,AY705047.1,EF594452.1
292283-Satyrium amoenum,AY704977.1,EF612535.1,-,-,-,-,GU004480.1,-,AY705010.1,AY705050.1,EF594457.1
292284-Satyrium bicorne,AY704978.1,EF612539.1,-,-,-,-,-,-,AY705012.1,AY705052.1,EF594461.1
292287-Satyrium buchananii,AY704982.1,EF612543.1,-,MK191914.1,-,-,-,-,AY705016.1,AY705056.1,EF594467.1
292288-Satyrium chlorocorys,AY704983.1,EF612547.1,-,-,-,-,-,-,AY705018.1,AY705058.1,EF594473.1
292291-Satyrium cristatum,AY704986.1,EF612552.1,-,-,-,-,-,-,AY705021.1,AY705061.1,EF594480.1
292293-Satyrium hallackii,AY704988.1,EF612560.1,-,-,-,-,-,-,AY705023.1,AY705063.1,EF594488.1
175390-Satyrium longicauda,AY704989.1,EF612563.1,-,-,-,-,-,-,AY705026.1,AF360409.1,EF594494.1
292294-Satyrium microcorys,AY704990.1,EF612568.1,-,-,-,-,-,-,AY705028.1,AY705068.1,EF594499.1
292297-Satyrium orbiculare,AY704993.1,EF612578.1,-,-,-,-,-,-,AY705032.1,AY705072.1,EF594510.1
292298-Satyrium pallens,AY704994.1,EF612580.1,-,-,-,-,-,-,AY705033.1,AY705073.1,EF594512.1
175391-Satyrium parviflorum,AY704995.1,EF612581.1,-,-,-,-,-,-,AY705034.1,AF360408.1,EF594513.1
292299-Satyrium princeae,AY704996.1,EF612583.1,-,-,-,-,-,-,AY705035.1,AY705075.1,EF594515.1
292303-Satyrium shirense,AY705000.1,EF621510.1,-,-,-,-,-,-,AY705040.1,AY705080.1,EF594528.1
292304-Satyrium sphaeranthum,AY705001.1,EF612592.1,-,-,-,-,-,-,AY705041.1,AY705081.1,EF594529.1
292305-Satyrium trinerve,AY705003.1,EF612595.1,-,-,-,-,-,-,AY705043.1,AY705083.1,EF594533.1
292306-Satyrium volkensii,AY705004.1,EF612596.1,-,-,-,-,-,-,AY705044.1,AY705084.1,EF594534.1
292583-Satyrium nepalense var. ciliatum,AY714743.1,EF612548.1,-,-,-,-,-,-,AY714748.1,AY714744.1,EF594474.1
318454-Diuris fragrantissima,AY851066.1,-,-,-,-,-,-,-,-,-,-
318455-Diuris chryseopsis,AY851069.1,-,-,-,-,-,-,-,-,-,-
318450-Diuris orientis,AY851071.1,-,-,-,-,-,-,-,-,-,-
318451-Diuris pardina,AY851072.1,-,-,-,-,-,-,-,-,-,-
78753-Diuris sulphurea,AY851078.1,AJ310024.1,AJ544509.1,AF074152.1,-,AY380990.1,GU004502.1,-,-,-,-
306066-Dactylorhiza foliosa,DQ022866.1,AM883556.1,-,GQ248586.1,GQ248283.1,-,-,EU176075.1,-,-,-
230572-Dactylorhiza maculata,DQ022868.1,EF612529.1,AY705045.1,GQ248587.1,GQ248284.1,-,-,EU176074.1,AY284957.1,-,EF594447.1
329317-Dactylorhiza maculata subsp. ericetorum,DQ022869.1,AM883566.1,-,-,-,-,-,DQ022901.1,-,-,-
61272-Dactylorhiza aristata,DQ022872.1,AM883573.1,-,LC376997.1,-,-,-,DQ022904.1,AB003735.1,-,-
65785-Dactylorhiza sambucina,DQ022875.1,AM883574.1,-,-,-,-,-,DQ022907.1,-,-,-
230576-Dactylorhiza iberica,DQ022878.1,AM883557.1,-,-,-,-,-,DQ022910.1,AY284960.1,-,-
230577-Dactylorhiza viridis,DQ022880.1,EF079300.1,MF945322.1,KJ451495.1,MF944762.1,MF944555.1,GU004482.1,EU176071.1,AY284961.1,-,KM651669.1
329319-Dactylorhiza incarnata subsp. pulchella,DQ022883.1,AM883559.1,-,-,-,-,-,DQ022915.1,-,-,-
329320-Dactylorhiza incarnata subsp. ochroleuca,DQ022884.1,AM883570.1,-,-,-,-,-,DQ022916.1,-,-,-
230574-Dactylorhiza incarnata,DQ022885.1,KU931847.1,KU931763.1,JN891813.1,-,-,-,EU176076.1,AY284958.1,EU884280.1,EU884289.1
230575-Dactylorhiza euxina,DQ022886.1,AM883567.1,-,-,-,-,-,DQ022918.1,AY284959.1,-,-
329322-Gymnadenia borealis,DQ022889.1,AM883560.1,-,-,-,-,-,DQ022921.1,-,-,-
329323-Gymnadenia crassinervis,DQ022890.1,-,-,-,-,-,-,DQ022922.1,-,-,-
254896-Gymnadenia nigra,DQ022892.1,AM883565.1,KU974016.1,-,-,-,-,EU176069.1,-,-,-
329325-Gymnadenia austriaca,DQ022893.1,-,-,-,-,-,-,DQ022925.1,-,-,-
329327-Pseudorchis albida subsp. straminea,DQ022894.1,FR832817.1,-,FN870908.1,-,-,-,DQ022926.1,-,-,-
337432-Dactylorhiza praetermissa,DQ074224.1,JN894795.1,-,JN892130.1,-,-,-,-,-,-,-
230573-Dactylorhiza traunsteineri,DQ074227.1,-,-,-,-,-,-,-,AY284955.1,-,EU884288.1
231485-Dactylorhiza elata,DQ074232.1,AM883571.1,-,-,-,-,-,EU176072.1,-,-,-
338234-Microtis arenaria,DQ104547.1,MG695068.1,-,-,-,-,-,-,-,-,-
338223-Microtis oligantha,DQ104558.1,-,-,-,-,-,-,-,-,-,-
338235-Microtis familiaris,DQ104559.1,-,-,-,-,-,-,-,-,-,-
352206-Brownleea parviflora,DQ231566.1,DQ414994.1,DQ415137.1,-,-,-,-,-,-,-,-
361222-Dactylorhiza insularis,DQ303383.1,-,-,-,-,-,-,-,-,-,-
367780-Gymnadenia frivaldii,DQ351277.1,-,-,-,-,-,-,-,-,-,-
175349-Brownleea macroceras,DQ414852.1,DQ414995.1,GU117880.1,-,-,-,-,-,-,-,-
175360-Disa filicornis,DQ414857.1,DQ415000.1,DQ415143.1,-,-,-,-,-,AF360505.1,-,-
175378-Disa tenuifolia,DQ414858.1,DQ415001.1,DQ415144.1,-,-,-,-,-,AF360506.1,-,-
175371-Disa richardiana,DQ414859.1,DQ415002.1,DQ415145.1,-,-,-,-,-,AF360501.1,-,-
376004-Disa vasselotii,DQ414860.1,DQ415003.1,DQ415146.1,-,-,-,-,-,-,-,-
175351-Disa atricapilla,DQ414861.1,DQ415004.1,DQ415147.1,-,-,-,-,-,AF360504.1,-,-
175353-Disa bivalvata,DQ414862.1,DQ415005.1,DQ415148.1,-,-,-,-,-,AF360503.1,-,-
175354-Disa caulescens,DQ414863.1,DQ415006.1,DQ415149.1,-,-,-,-,-,-,-,-
62843-Disa racemosa,DQ414865.1,DQ415008.1,DQ415150.1,-,-,-,-,-,-,-,-
376005-Disa pillansii,DQ414866.1,DQ415009.1,DQ415151.1,-,-,-,-,-,-,-,-
175382-Disa venosa,DQ414867.1,DQ415010.1,DQ415152.1,-,-,-,-,-,AF360493.1,AF360436.1,-
62846-Disa tripetaloides,DQ414868.1,DQ415011.1,DQ415153.1,AF074151.1,-,AY380988.1,-,EU176104.1,-,-,-
175352-Disa aurata,DQ414869.1,DQ415012.1,DQ415154.1,-,-,-,-,-,AF360498.1,-,-
62839-Disa cardinalis,DQ414870.1,DQ415013.1,DQ415155.1,-,-,-,-,-,-,-,-
376006-Disa marlothii,DQ414871.1,DQ415014.1,DQ415156.1,-,-,-,-,-,-,-,-
175381-Disa vaginata,DQ414872.1,DQ415015.1,DQ415157.1,-,-,-,-,-,AF360480.1,AF360423.1,-
62841-Disa glandulosa,DQ414873.1,DQ415016.1,AJ409401.1,AF274006.1,-,-,-,-,-,AF360424.1,-
62842-Disa longicornu,DQ414874.1,DQ415017.1,DQ415159.1,-,-,-,-,-,-,-,-
175384-Disa virginalis,DQ414875.1,DQ415018.1,DQ415160.1,-,-,-,-,-,AF360510.1,AF360453.1,-
175364-Disa maculata,DQ414876.1,DQ415019.1,DQ415161.1,-,-,-,-,-,AF360507.1,-,-
376007-Disa schizodioides,DQ414877.1,DQ415020.1,DQ415162.1,-,-,-,-,-,-,-,-
175358-Disa fasciata,DQ414878.1,DQ415021.1,DQ415163.1,-,-,-,-,-,AF360502.1,AF360445.1,-
62845-Disa sagittalis,DQ414879.1,DQ415022.1,DQ415164.1,-,-,-,-,-,AF360483.1,AF360426.1,-
376008-Disa triloba,DQ414880.1,DQ415023.1,DQ415165.1,-,-,-,-,-,-,-,-
62844-Disa rosea,DQ414881.1,DQ415024.1,DQ415166.1,-,-,-,-,-,AF360500.1,-,-
376009-Disa ovalifolia,DQ414882.1,DQ415025.1,DQ415167.1,-,-,-,-,-,-,-,-
376011-Disa flexuosa,DQ414883.1,DQ415026.1,DQ415168.1,-,-,-,-,-,-,-,-
376012-Disa biflora,DQ414884.1,DQ415027.1,DQ415169.1,-,-,-,-,-,-,-,-
376015-Disa inflexa,DQ414886.1,DQ415029.1,DQ415171.1,-,-,-,-,-,-,-,-
376016-Disa obliqua subsp. clavigera,DQ414887.1,DQ415030.1,DQ415172.1,-,-,-,-,-,-,-,-
376017-Disa bifida,DQ414888.1,DQ415031.1,DQ415173.1,-,-,-,-,-,-,-,-
175357-Disa cylindrica,DQ414889.1,DQ415032.1,DQ415174.1,-,-,-,-,-,AF360478.1,-,-
376018-Disa rufescens,DQ414890.1,DQ415033.1,DQ415175.1,-,-,-,-,-,-,-,-
376019-Disa pygmaea,DQ414891.1,DQ415034.1,DQ415176.1,-,-,-,-,-,-,-,-
376020-Disa sabulosa,DQ414892.1,DQ415035.1,DQ415177.1,-,-,-,-,-,-,-,-
376021-Disa bolusiana,DQ414893.1,DQ415036.1,DQ415178.1,-,-,-,-,-,-,-,-
376022-Disa atrorubens,DQ414894.1,DQ415037.1,DQ415179.1,-,-,-,-,-,-,-,-
376023-Disa comosa,DQ414895.1,DQ415038.1,DQ415180.1,-,-,-,-,-,-,-,-
376024-Disa borbonica,DQ414896.1,DQ415039.1,DQ415181.1,-,-,-,-,-,-,-,-
376025-Disa reticulata,DQ414897.1,DQ415040.1,DQ415182.1,-,-,-,-,-,-,-,-
376026-Disa brevicornis,DQ414898.1,DQ415041.1,DQ415183.1,-,-,-,-,-,-,-,-
376030-Disa remota,DQ414899.1,DQ415042.1,DQ415184.1,-,-,-,-,-,-,-,-
376027-Disa ophrydea,DQ414900.1,DQ415043.1,DQ415185.1,-,-,-,-,-,-,-,-
376028-Disa conferta,DQ414901.1,DQ415044.1,DQ415186.1,-,-,-,-,-,-,-,-
62855-Disa bracteata,DQ414902.1,AJ310047.1,AJ409430.1,AY368344.1,-,-,-,-,-,-,-
376002-Disa densiflora,DQ414903.1,DQ415046.1,DQ415188.1,-,-,-,-,-,-,-,-
376029-Disa bodkinii,DQ414904.1,DQ415047.1,DQ415189.1,-,-,-,-,-,-,-,-
376031-Disa elegans,DQ414906.1,DQ415049.1,DQ415191.1,-,-,-,-,-,-,-,-
376032-Disa neglecta,DQ414907.1,DQ415050.1,DQ415192.1,-,-,-,-,-,-,-,-
376033-Disa subtenuicornis,DQ414908.1,DQ415051.1,DQ415193.1,-,-,-,-,-,-,-,-
175380-Disa uncinata,DQ414909.1,DQ415052.1,DQ415194.1,-,-,-,-,-,AF360472.1,AF360415.1,-
175367-Disa ocellata,DQ414910.1,DQ415053.1,-,-,-,-,-,-,AF360471.1,AF360414.1,-
175377-Disa telipogonis,DQ414911.1,DQ415054.1,DQ415195.1,-,-,-,-,-,AF360470.1,AF360413.1,-
376034-Disa obtusa subsp. picta,DQ414912.1,DQ415055.1,DQ415196.1,-,-,-,-,-,-,-,-
376036-Disa karooica,DQ414914.1,DQ415057.1,DQ415198.1,-,-,-,-,-,-,-,-
376037-Disa draconis,DQ414915.1,DQ415058.1,DQ415199.1,-,-,-,-,-,-,-,-
376041-Disa brachyceras,DQ414918.1,DQ415061.1,DQ415202.1,-,-,-,-,-,-,-,-
376045-Disa buchenaviana,DQ414921.1,DQ415064.1,DQ415205.1,-,-,-,GU004479.1,-,-,-,-
376046-Disa alticola,DQ414922.1,DQ415065.1,DQ415206.1,-,-,-,-,-,-,-,-
175375-Disa stachyoides,DQ414923.1,DQ415066.1,DQ415207.1,-,-,-,-,-,AF360489.1,-,-
376047-Disa intermedia,DQ414924.1,DQ415067.1,DQ415208.1,-,-,-,-,-,-,-,-
175365-Disa nervosa,DQ414925.1,DQ415068.1,DQ415209.1,-,-,-,-,-,AF360491.1,-,-
376048-Disa patula var. transvaalensis,DQ414926.1,DQ415069.1,DQ415210.1,-,-,-,-,-,-,-,-
376049-Disa tysonii,DQ414927.1,DQ415070.1,DQ415211.1,-,-,-,-,-,-,-,-
376050-Disa hallackii,DQ414928.1,DQ415071.1,DQ415212.1,-,-,-,-,-,-,-,-
175355-Disa cornuta,DQ414929.1,DQ415072.1,DQ415213.1,-,-,-,-,-,AF360473.1,-,-
376051-Disa schlechteriana,DQ414930.1,DQ415073.1,DQ415214.1,-,-,-,-,-,-,-,-
376052-Disa spathulata subsp. tripartita,DQ414931.1,DQ415074.1,DQ415215.1,-,-,-,-,-,-,-,-
376053-Disa salteri,DQ414933.1,DQ415076.1,DQ415217.1,-,-,-,-,-,-,-,-
376054-Disa tenuis,DQ414934.1,DQ415077.1,DQ415218.1,-,-,-,-,-,-,-,-
376055-Disa graminifolia,DQ414935.1,DQ415078.1,DQ415219.1,-,-,-,-,-,-,-,-
376056-Disa baurii,DQ414936.1,DQ415079.1,DQ415220.1,-,-,-,-,-,-,-,-
376057-Disa barbata,DQ414937.1,DQ415080.1,DQ415221.1,-,-,-,-,-,-,-,-
376058-Disa hians,DQ414938.1,DQ415081.1,DQ415222.1,-,-,-,-,-,-,-,-
376059-Disa venusta,DQ414939.1,DQ415082.1,DQ415223.1,-,-,-,-,-,-,-,-
376061-Disa multifida,DQ414941.1,DQ415084.1,DQ415225.1,-,-,-,-,-,-,-,-
376062-Disa purpurascens,DQ414942.1,DQ415085.1,DQ415226.1,-,-,-,-,-,-,-,-
175359-Disa ferruginea,DQ414943.1,DQ415086.1,DQ415227.1,-,-,-,-,-,AF360484.1,AF360427.1,-
376065-Disa gladioliflora subsp. capricornis,DQ414945.1,DQ415088.1,DQ415229.1,-,-,-,-,-,-,-,-
376066-Disa aristata,DQ414946.1,DQ415089.1,DQ415230.1,-,-,-,-,-,-,-,-
376068-Disa cephalotes subsp. frigida,DQ414947.1,DQ415090.1,DQ415231.1,-,-,-,-,-,-,-,-
175372-Disa saxicola,DQ414948.1,DQ415091.1,DQ415232.1,-,-,-,-,-,AF360485.1,AF360428.1,-
376070-Disa stricta,DQ414950.1,DQ415093.1,DQ415234.1,-,-,-,-,-,-,-,-
376071-Disa pulchra,DQ414951.1,DQ415094.1,DQ415235.1,-,-,-,-,-,-,-,-
376072-Disa vigilans,DQ414952.1,DQ415095.1,DQ415236.1,-,-,-,-,-,-,-,-
376073-Disa amoena,DQ414953.1,DQ415096.1,DQ415237.1,-,-,-,-,-,-,-,-
376075-Disa nivea,DQ414955.1,DQ415098.1,DQ415239.1,-,-,-,-,-,-,-,-
376077-Disa montana,DQ414957.1,DQ415100.1,DQ415241.1,-,-,-,-,-,-,-,-
376078-Disa zimbabweensis,DQ414958.1,DQ415101.1,DQ415242.1,-,-,-,-,-,-,-,-
376081-Disa aconitoides subsp. goetzeana,DQ414960.1,DQ415103.1,DQ415244.1,-,-,-,-,-,-,-,-
376082-Disa similis,DQ414961.1,DQ415104.1,DQ415245.1,-,-,-,-,-,-,-,-
175376-Disa stairsii,DQ414962.1,DQ415105.1,DQ415246.1,-,-,-,-,-,AF360479.1,AF360422.1,-
376083-Disa robusta,DQ414963.1,DQ415106.1,DQ415247.1,MK191858.1,-,-,-,-,-,-,-
376084-Disa walleri,DQ414964.1,DQ415107.1,DQ415248.1,-,-,-,-,-,-,-,-
376085-Disa ukingensis,DQ414965.1,DQ415108.1,DQ415249.1,-,-,-,-,-,-,-,-
376086-Disa ochrostachya,DQ414966.1,DQ415109.1,DQ415250.1,-,-,-,-,-,-,-,-
376087-Disa miniata,DQ414967.1,DQ415110.1,DQ415251.1,-,-,-,-,-,-,-,-
376088-Disa zombica,DQ414968.1,DQ415111.1,DQ415252.1,-,-,-,-,-,-,-,-
376089-Disa ornithantha,DQ414969.1,DQ415112.1,DQ415253.1,-,-,-,-,-,-,-,-
376090-Disa satyriopsis,DQ414970.1,DQ415113.1,DQ415254.1,-,-,-,-,-,-,-,-
376093-Disa erubescens subsp. carsonii,DQ414972.1,DQ415115.1,DQ415256.1,-,-,-,-,-,-,-,-
376094-Disa celata,DQ414973.1,DQ415116.1,DQ415257.1,MK191860.1,-,-,-,-,-,-,-
376095-Disa sankeyi,DQ414974.1,DQ415117.1,DQ415258.1,-,-,-,-,-,-,-,-
376097-Disa woodii,DQ414977.1,DQ415120.1,DQ415261.1,-,-,-,-,-,-,-,-
175370-Disa polygonoides,DQ414978.1,DQ415121.1,DQ415262.1,-,-,-,-,-,AF360467.1,AF360410.1,-
376098-Disa zuluensis,DQ414979.1,DQ415122.1,DQ415263.1,-,-,-,-,-,-,-,-
175379-Disa thodei,DQ414980.1,DQ415123.1,DQ415264.1,-,-,-,-,-,AF360475.1,AF360418.1,-
175356-Disa crassicornis,DQ414981.1,DQ415124.1,DQ415265.1,-,-,-,-,-,AF360474.1,AF360417.1,-
376099-Disa galpinii,DQ414982.1,DQ415125.1,DQ415266.1,-,-,-,-,-,-,-,-
376100-Disa sanguinea,DQ414983.1,DQ415126.1,DQ415267.1,-,-,-,-,-,-,-,-
376101-Disa perplexa,DQ414984.1,DQ415127.1,DQ415268.1,-,-,-,-,-,-,-,-
